Species ID;Species;Latin Name;Group;Subgroup;Subsubgroup;Family;Checklist ID;Date;Year;Month;Day;Site Ref;Site;County;Country;Life Stage;Aggregate Status
F1144;Sea-purslane;Halimione portulacoides;Plant;Flower;Flower;Amaranthaceae;C225;30.07.2024;2024;7;30;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
F1336;Common Nettle;Urtica dioica;Plant;Flower;Flower;Urticaceae;C225;30.07.2024;2024;7;30;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
O009;Roesel’s Bush Cricket;Metrioptera roeselii;Insect;Orthoptera;Cricket;Tettigoniidae;C225;30.07.2024;2024;7;30;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
O030;Meadow Grasshopper;Chorthippus parallelus;Insect;Orthoptera;Grasshopper;Acrididae;C225;30.07.2024;2024;7;30;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
F0558;Upright Hedge-parsley;Torilis japonica;Plant;Flower;Flower;Apiaceae;C226;30.07.2024;2024;7;30;S0001;Woodham Fen;Essex;UK;Adult;Species
F0670;Selfheal;Prunella vulgaris;Plant;Flower;Flower;Lamiaceae;C226;30.07.2024;2024;7;30;S0001;Woodham Fen;Essex;UK;Adult;Species
F0853;Creeping Thistle;Cirsium arvense;Plant;Flower;Flower;Asteraceae;C226;30.07.2024;2024;7;30;S0001;Woodham Fen;Essex;UK;Adult;Species
F0909;Common Fleabane;Pulicaria dysenterica;Plant;Flower;Flower;Asteraceae;C226;30.07.2024;2024;7;30;S0001;Woodham Fen;Essex;UK;Adult;Species
G029;Perennial rye-grass;Lolium perenne;Plant;Grass et al;Grass;Poaceae;C226;30.07.2024;2024;7;30;S0001;Woodham Fen;Essex;UK;Adult;Species
G132;Timothy Grass;Phleum pratense;Plant;Grass et al;Grass;Poaceae;C226;30.07.2024;2024;7;30;S0001;Woodham Fen;Essex;UK;Adult;Species
BT1159;Cassida vibex;Cassida vibex;Insect;Beetle;Beetle;Chrysomelidae;C226;30.07.2024;2024;7;30;S0001;Woodham Fen;Essex;UK;Adult;Species
BEE250;Buff-tailed Bumble Bee;Bombus terrestris;Insect;Hymenoptera;Bee;None;C227;30.07.2024;2024;7;30;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
BEE272; Western Honey Bee;Apis mellifera;Insect;Hymenoptera;Bee;None;C227;30.07.2024;2024;7;30;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
BT0011;Scymnus interruptus;Scymnus interruptus;Insect;Beetle;Beetle;Coccinellidae;C227;30.07.2024;2024;7;30;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M0446X;Ermine agg.;Yponomeuta agg.;Insect;Lepidoptera;Moth;Yponomeutidae;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Aggregate
M0926;Common Masoner;Blastobasis adustella;Insect;Lepidoptera;Moth;Blastobasidae;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1064;Light Brown Apple Moth;Epiphyas postvittana;Insect;Lepidoptera;Moth;Tortricidae;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1378;Garden Grass-moth;Chrysoteuchia culmella;Insect;Lepidoptera;Moth;Crambidae;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1387;Satin Grass-moth;Crambus perlella;Insect;Lepidoptera;Moth;Crambidae;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1471;Elder Pearl;Anania coronata;Insect;Lepidoptera;Moth;Crambidae;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1524;Rosy Tabby;Endotricha flammealis;Insect;Lepidoptera;Moth;Pyralidae;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1581;Ash-bark Knot-horn;Euzophera pinguis;Insect;Lepidoptera;Moth;Pyralidae;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1658;Oak Hook-tip;Watsonalla binaria;Insect;Lepidoptera;Moth;Drepanidae;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1713;Least Carpet;Idaea rusticata atrosignaria;Insect;Lepidoptera;Moth;Geometridae;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1759;Yellow Shell;Camptogramma bilineata;Insect;Lepidoptera;Moth;Geometridae;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1862;Plain Pug;Eupithecia simpliciata;Insect;Lepidoptera;Moth;Geometridae;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1933;Brimstone Moth;Opisthograptis luteolata;Insect;Lepidoptera;Moth;Geometridae;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2100;Ruby Tiger;Phragmatobia fuliginosa;Insect;Lepidoptera;Moth;Erebidae;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2103;Jersey Tiger;Euplagia quadripunctaria;Insect;Lepidoptera;Moth;Erebidae;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2133;Shuttle-shaped Dart;Agrotis puta;Insect;Lepidoptera;Moth;Noctuidae;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2191;Nutmeg;Discestra trifolii;Insect;Lepidoptera;Moth;Noctuidae;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2335;Poplar Grey;Acronicta megacephala;Insect;Lepidoptera;Moth;Noctuidae;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2342;Dark / Grey Dagger;Acronicta tridens/psi;Insect;Lepidoptera;Moth;Noctuidae;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2349;Coronet;Craniophora ligustri;Insect;Lepidoptera;Moth;Noctuidae;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2350;Tree-lichen Beauty;Cryphia algae;Insect;Lepidoptera;Moth;Noctuidae;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2381;Dark Arches;Apamea monoglypha;Insect;Lepidoptera;Moth;Noctuidae;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2407;Common Rustic agg.;Mesapamea secalis agg.;Insect;Lepidoptera;Moth;Noctuidae;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
SP685;Zygiella x-notata;Zygiella x-notata;Arachnid;Spider;Spider;None;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
CF319;Tipula paludosa;Tipula paludosa;Insect;Diptera;Cranefly;None;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
SN006;Garden Snail;Cornu aspersum;Mollusc;Gastropod;Snail;None;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
LW19X;Chrysoperla carnea agg.;Chrysoperla carnea agg.;Insect;Lacewing;Lacewing;None;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Aggregate
LW02;Apertochrysa prasina (Dichochrysa prasina);Apertochrysa prasina (Dichochrysa prasina);Insect;Lacewing;Lacewing;None;C228;31.07.2024;2024;7;31;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
B15;Green-veined White;Pieris napi;Insect;Lepidoptera;Butterfly;Pieridae;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
B40;Red Admiral;Vanessa atalanta;Insect;Lepidoptera;Butterfly;Nymphalidae;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
B55;Meadow Brown;Maniola jurtina;Insect;Lepidoptera;Butterfly;Nymphalidae;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
B57;Small Heath;Coenonympha pamphilus;Insect;Lepidoptera;Butterfly;Nymphalidae;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
F0288;Bramble;Rubus fruticosus;Plant;Flower;Flower;Rosaceae;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
F0300;Creeping Cinquefoil;Potentilla reptans;Plant;Flower;Flower;Rosaceae;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
F0384;White Clover;Trifolium repens;Plant;Flower;Flower;Fabaceae;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
F0395;Red Clover;Trifolium pratense;Plant;Flower;Flower;Fabaceae;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
F0558;Upright Hedge-parsley;Torilis japonica;Plant;Flower;Flower;Apiaceae;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
F0561;Wild Carrot;Daucus carota;Plant;Flower;Flower;Apiaceae;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
F0590;Field Bindweed;Convolvulus arvensis;Plant;Flower;Flower;Convolvulaceae;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
F0701;Greater Plantain;Plantago major;Plant;Flower;Flower;Plantaginaceae;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
F0703;Ribwort Plantain;Plantago lanceolata;Plant;Flower;Flower;Plantaginaceae;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
F0760;Red Bartsia;Odontites vernus;Plant;Flower;Flower;Orobanchaceae;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
F0834;Wild Teasel;Dipsacus fullonum;Plant;Flower;Flower;Caprifoliaceae;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
F0853;Creeping Thistle;Cirsium arvense;Plant;Flower;Flower;Asteraceae;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
F0858;Common Knapweed;Centaurea nigra;Plant;Flower;Flower;Asteraceae;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
F0872;Bristly Oxtongue;Picris echioides;Plant;Flower;Flower;Asteraceae;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
F0926;Mugwort;Artemisia vulgaris;Plant;Flower;Flower;Asteraceae;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
F0933;Yarrow;Achillea millefolium;Plant;Flower;Flower;Asteraceae;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
F0939;Pineappleweed;Matricaria matricarioides;Plant;Flower;Flower;Asteraceae;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
F0945;Common Ragwort;Senecio jacobaea;Plant;Flower;Flower;Asteraceae;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
F1306;Common Mallow;Malva sylvestris;Plant;Flower;Flower;Malvaceae;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
BEE250;Buff-tailed Bumble Bee;Bombus terrestris;Insect;Hymenoptera;Bee;None;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
BEE258; Early Bumblebee;Bombus pratorum;Insect;Hymenoptera;Bee;None;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
BEE272; Western Honey Bee;Apis mellifera;Insect;Hymenoptera;Bee;None;C229;02.08.2024;2024;8;2;S0002;Marsh Farm Country Park;Essex;UK;Adult;Species
B15;Green-veined White;Pieris napi;Insect;Lepidoptera;Butterfly;Pieridae;C230;03.08.2024;2024;8;3;S0001;Woodham Fen;Essex;UK;Adult;Species
F0342;Common Bird's-foot Trefoil;Lotus corniculatus;Plant;Flower;Flower;Fabaceae;C230;03.08.2024;2024;8;3;S0001;Woodham Fen;Essex;UK;Adult;Species
F0384;White Clover;Trifolium repens;Plant;Flower;Flower;Fabaceae;C230;03.08.2024;2024;8;3;S0001;Woodham Fen;Essex;UK;Adult;Species
F0537;Wild Celery;Apium graveolens;Plant;Flower;Flower;Apiaceae;C230;03.08.2024;2024;8;3;S0001;Woodham Fen;Essex;UK;Adult;Species
F0542;Corn Parsley;Petroselinum segetum;Plant;Flower;Flower;Apiaceae;C230;03.08.2024;2024;8;3;S0001;Woodham Fen;Essex;UK;Adult;Species
F0558;Upright Hedge-parsley;Torilis japonica;Plant;Flower;Flower;Apiaceae;C230;03.08.2024;2024;8;3;S0001;Woodham Fen;Essex;UK;Adult;Species
F0561;Wild Carrot;Daucus carota;Plant;Flower;Flower;Apiaceae;C230;03.08.2024;2024;8;3;S0001;Woodham Fen;Essex;UK;Adult;Species
F0701;Greater Plantain;Plantago major;Plant;Flower;Flower;Plantaginaceae;C230;03.08.2024;2024;8;3;S0001;Woodham Fen;Essex;UK;Adult;Species
F0847;Spear Thistle;Cirsium vulgare;Plant;Flower;Flower;Asteraceae;C230;03.08.2024;2024;8;3;S0001;Woodham Fen;Essex;UK;Adult;Species
F0872;Bristly Oxtongue;Picris echioides;Plant;Flower;Flower;Asteraceae;C230;03.08.2024;2024;8;3;S0001;Woodham Fen;Essex;UK;Adult;Species
F0881;Prickly Lettuce;Lactuca serriola;Plant;Flower;Flower;Asteraceae;C230;03.08.2024;2024;8;3;S0001;Woodham Fen;Essex;UK;Adult;Species
F0922;Daisy;Bellis perennis;Plant;Flower;Flower;Asteraceae;C230;03.08.2024;2024;8;3;S0001;Woodham Fen;Essex;UK;Adult;Species
F0926;Mugwort;Artemisia vulgaris;Plant;Flower;Flower;Asteraceae;C230;03.08.2024;2024;8;3;S0001;Woodham Fen;Essex;UK;Adult;Species
F0945;Common Ragwort;Senecio jacobaea;Plant;Flower;Flower;Asteraceae;C230;03.08.2024;2024;8;3;S0001;Woodham Fen;Essex;UK;Adult;Species
F1144;Sea-purslane;Halimione portulacoides;Plant;Flower;Flower;Amaranthaceae;C230;03.08.2024;2024;8;3;S0001;Woodham Fen;Essex;UK;Adult;Species
F1246;Knotgrass;Polygonum aviculare;Plant;Flower;Flower;Polygonaceae;C230;03.08.2024;2024;8;3;S0001;Woodham Fen;Essex;UK;Adult;Species
F1306;Common Mallow;Malva sylvestris;Plant;Flower;Flower;Malvaceae;C230;03.08.2024;2024;8;3;S0001;Woodham Fen;Essex;UK;Adult;Species
G161;Sea couch;Elytrigia atherica;Plant;Grass et al;Grass;Poaceae;C230;03.08.2024;2024;8;3;S0001;Woodham Fen;Essex;UK;Adult;Species
BT0046;7 Spot Ladybird ;Coccinella septempunctata ;Insect;Beetle;Beetle;Coccinellidae;C230;03.08.2024;2024;8;3;S0001;Woodham Fen;Essex;UK;Adult;Species
BT0868;Sitona lineatus;Sitona lineatus;Insect;Beetle;Beetle;Curculionidae;C230;03.08.2024;2024;8;3;S0001;Woodham Fen;Essex;UK;Adult;Species
M2069;Gypsy Moth;Lymantria dispar;Insect;Lepidoptera;Moth;Erebidae;C231;04.08.2024;2024;8;4;S0006;South Woodham around town;Essex;UK;Adult;Species
F0451;Sun Spurge;Euphorbia helioscopia;Plant;Flower;Flower;Euphorbiaceae;C231;04.08.2024;2024;8;4;S0006;South Woodham around town;Essex;UK;Adult;Species
F1306;Common Mallow;Malva sylvestris;Plant;Flower;Flower;Malvaceae;C231;04.08.2024;2024;8;4;S0006;South Woodham around town;Essex;UK;Adult;Species
M1064;Light Brown Apple Moth;Epiphyas postvittana;Insect;Lepidoptera;Moth;Tortricidae;C232;04.08.2024;2024;8;4;S0041;Fen Creek;Essex;UK;Adult;Species
F0881;Prickly Lettuce;Lactuca serriola;Plant;Flower;Flower;Asteraceae;C232;04.08.2024;2024;8;4;S0041;Fen Creek;Essex;UK;Adult;Species
F1140;Grass-leaved Orache;Atriplex littoralis;Plant;Flower;Flower;Amaranthaceae;C232;04.08.2024;2024;8;4;S0041;Fen Creek;Essex;UK;Adult;Species
G161;Sea couch;Elytrigia atherica;Plant;Grass et al;Grass;Poaceae;C232;04.08.2024;2024;8;4;S0041;Fen Creek;Essex;UK;Adult;Species
BUG058;Corizus hyoscyami;Corizus hyoscyami;Insect;Bug;Bug;None;C232;04.08.2024;2024;8;4;S0041;Fen Creek;Essex;UK;Adult;Species
B54;Gatekeeper;Pyronia tithonus;Insect;Lepidoptera;Butterfly;Nymphalidae;C233;07.08.2024;2024;8;7;S0018;Compass Gardens;Essex;UK;Adult;Species
D39;Ruddy Darter;Sympetrum sanguineum;Insect;Odonata;Dragonfly;Libellulidae;C233;07.08.2024;2024;8;7;S0018;Compass Gardens;Essex;UK;Adult;Species
F0418;Purple-loosestrife;Lythrum salicaria;Plant;Flower;Flower;Lythraceae;C233;07.08.2024;2024;8;7;S0018;Compass Gardens;Essex;UK;Adult;Species
F0542;Corn Parsley;Petroselinum segetum;Plant;Flower;Flower;Apiaceae;C233;07.08.2024;2024;8;7;S0018;Compass Gardens;Essex;UK;Adult;Species
F0836;Field Scabious;Knautia arvensis;Plant;Flower;Flower;Caprifoliaceae;C233;07.08.2024;2024;8;7;S0018;Compass Gardens;Essex;UK;Adult;Species
F0945;Common Ragwort;Senecio jacobaea;Plant;Flower;Flower;Asteraceae;C233;07.08.2024;2024;8;7;S0018;Compass Gardens;Essex;UK;Adult;Species
M0446X;Ermine agg.;Yponomeuta agg.;Insect;Lepidoptera;Moth;Yponomeutidae;C234;10.08.2024;2024;8;10;S0004;Carisbrooke Drive;Essex;UK;Adult;Aggregate
M0926;Common Masoner;Blastobasis adustella;Insect;Lepidoptera;Moth;Blastobasidae;C234;10.08.2024;2024;8;10;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1343;Codling Moth;Cydia pomonella;Insect;Lepidoptera;Moth;Tortricidae;C234;10.08.2024;2024;8;10;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1378;Garden Grass-moth;Chrysoteuchia culmella;Insect;Lepidoptera;Moth;Crambidae;C234;10.08.2024;2024;8;10;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1502;Mother of Pearl;Pleuroptya ruralis;Insect;Lepidoptera;Moth;Crambidae;C234;10.08.2024;2024;8;10;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1524;Rosy Tabby;Endotricha flammealis;Insect;Lepidoptera;Moth;Pyralidae;C234;10.08.2024;2024;8;10;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1728;Riband Wave;Idaea aversata;Insect;Lepidoptera;Moth;Geometridae;C234;10.08.2024;2024;8;10;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1754;Common Carpet;Epirrhoe alternata;Insect;Lepidoptera;Moth;Geometridae;C234;10.08.2024;2024;8;10;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1759;Yellow Shell;Camptogramma bilineata;Insect;Lepidoptera;Moth;Geometridae;C234;10.08.2024;2024;8;10;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1845;Lime-speck Pug;Eupithecia centaureata;Insect;Lepidoptera;Moth;Geometridae;C234;10.08.2024;2024;8;10;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2014;Poplar Hawk-moth;Laothoe populi;Insect;Lepidoptera;Moth;Sphingidae;C234;10.08.2024;2024;8;10;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2046;Pale Prominent;Pterostoma palpina;Insect;Lepidoptera;Moth;Notodontidae;C234;10.08.2024;2024;8;10;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2057;Oak Processionary;Thaumetopoea processionea;Insect;Lepidoptera;Moth;Notodontidae;C234;10.08.2024;2024;8;10;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2069;Gypsy Moth;Lymantria dispar;Insect;Lepidoptera;Moth;Erebidae;C234;10.08.2024;2024;8;10;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2083;Scarce Footman;Eilema complana;Insect;Lepidoptera;Moth;Erebidae;C234;10.08.2024;2024;8;10;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2103;Jersey Tiger;Euplagia quadripunctaria;Insect;Lepidoptera;Moth;Erebidae;C234;10.08.2024;2024;8;10;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2133;Shuttle-shaped Dart;Agrotis puta;Insect;Lepidoptera;Moth;Noctuidae;C234;10.08.2024;2024;8;10;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2248;Common Wainscot;Mythimna pallens;Insect;Lepidoptera;Moth;Noctuidae;C234;10.08.2024;2024;8;10;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2347;Knot Grass;Acronicta rumicis;Insect;Lepidoptera;Moth;Noctuidae;C234;10.08.2024;2024;8;10;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2349;Coronet;Craniophora ligustri;Insect;Lepidoptera;Moth;Noctuidae;C234;10.08.2024;2024;8;10;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2363;Straw Underwing;Thalpophila matura;Insect;Lepidoptera;Moth;Noctuidae;C234;10.08.2024;2024;8;10;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2407;Common Rustic agg.;Mesapamea secalis agg.;Insect;Lepidoptera;Moth;Noctuidae;C234;10.08.2024;2024;8;10;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2417;Flounced Rustic;Luperina testacea;Insect;Lepidoptera;Moth;Noctuidae;C234;10.08.2024;2024;8;10;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2427;Rosy Rustic;Hydraecia micacea;Insect;Lepidoptera;Moth;Noctuidae;C234;10.08.2024;2024;8;10;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2459;Pale Mottled Willow;Paradrina clavipalpis;Insect;Lepidoptera;Moth;Noctuidae;C234;10.08.2024;2024;8;10;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
B40;Red Admiral;Vanessa atalanta;Insect;Lepidoptera;Butterfly;Nymphalidae;C235;11.08.2024;2024;8;11;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2069;Gypsy Moth;Lymantria dispar;Insect;Lepidoptera;Moth;Erebidae;C235;11.08.2024;2024;8;11;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2402;Cloaked Minor;Mesoligia furuncula;Insect;Lepidoptera;Moth;Noctuidae;C235;11.08.2024;2024;8;11;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
F0468;Procumbent Yellow-sorrel;Oxalis corniculata;Plant;Flower;Flower;Oxalidaceae;C235;11.08.2024;2024;8;11;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
G089;Yorkshire-fog;Holcus lanatus;Plant;Grass et al;Grass;Poaceae;C235;11.08.2024;2024;8;11;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
BEE250;Buff-tailed Bumble Bee;Bombus terrestris;Insect;Hymenoptera;Bee;None;C235;11.08.2024;2024;8;11;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
BEE272; Western Honey Bee;Apis mellifera;Insect;Hymenoptera;Bee;None;C235;11.08.2024;2024;8;11;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
HOV187;Eristalis tenax;Eristalis tenax;Insect;Diptera;Hoverfly;Syrphidae;C235;11.08.2024;2024;8;11;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
B54;Gatekeeper;Pyronia tithonus;Insect;Lepidoptera;Butterfly;Nymphalidae;C236;12.08.2024;2024;8;12;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
D23;Migrant Hawker;Aeshna mixta;Insect;Odonata;Dragonfly;Aeshnidae;C236;12.08.2024;2024;8;12;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
F0342;Common Bird's-foot Trefoil;Lotus corniculatus;Plant;Flower;Flower;Fabaceae;C236;12.08.2024;2024;8;12;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
F0542;Corn Parsley;Petroselinum segetum;Plant;Flower;Flower;Apiaceae;C236;12.08.2024;2024;8;12;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
F0561;Wild Carrot;Daucus carota;Plant;Flower;Flower;Apiaceae;C236;12.08.2024;2024;8;12;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
F0701;Greater Plantain;Plantago major;Plant;Flower;Flower;Plantaginaceae;C236;12.08.2024;2024;8;12;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
F0760;Red Bartsia;Odontites vernus;Plant;Flower;Flower;Orobanchaceae;C236;12.08.2024;2024;8;12;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
F0858;Common Knapweed;Centaurea nigra;Plant;Flower;Flower;Asteraceae;C236;12.08.2024;2024;8;12;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
F0933;Yarrow;Achillea millefolium;Plant;Flower;Flower;Asteraceae;C236;12.08.2024;2024;8;12;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
F0945;Common Ragwort;Senecio jacobaea;Plant;Flower;Flower;Asteraceae;C236;12.08.2024;2024;8;12;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
G161;Sea couch;Elytrigia atherica;Plant;Grass et al;Grass;Poaceae;C236;12.08.2024;2024;8;12;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
HOV238;Volucella inanis;Volucella inanis;Insect;Diptera;Hoverfly;Syrphidae;C236;12.08.2024;2024;8;12;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
BT0119;Harpalus rufipes;Harpalus rufipes;Insect;Beetle;Beetle;Carabidae;C236;12.08.2024;2024;8;12;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
B54;Gatekeeper;Pyronia tithonus;Insect;Lepidoptera;Butterfly;Nymphalidae;C237;14.08.2024;2024;8;14;S0001;Woodham Fen;Essex;UK;Adult;Species
D13;Small Red-eyed Damselfly;Erythromma viridulum;Insect;Odonata;Damselfly;Coenagrionidae;C237;14.08.2024;2024;8;14;S0001;Woodham Fen;Essex;UK;Adult;Species
M1453;Mint Moth;Pyrausta aurata;Insect;Lepidoptera;Moth;Crambidae;C237;14.08.2024;2024;8;14;S0001;Woodham Fen;Essex;UK;Adult;Species
